HASIL TRACKING BESARAN LISTIK
time 	V1 	V2 	V3 	V4 	I1 	I2 	I3 	I4 	Ic
0.3600 	5.0000 	2.4677 	1.2339 	1.1693 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3610 	5.0000 	2.4688 	1.2344 	1.1719 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3620 	5.0000 	2.4698 	1.2349 	1.1745 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3630 	5.0000 	2.4708 	1.2354 	1.1771 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3640 	5.0000 	2.4719 	1.2359 	1.1797 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3650 	5.0000 	2.4729 	1.2364 	1.1822 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3660 	5.0000 	2.4739 	1.2370 	1.1848 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3670 	5.0000 	2.4750 	1.2375 	1.1874 	0.0051 	0.0026 	0.0025 	0.0025 	0.0026
0.3680 	5.0000 	2.4760 	1.2380 	1.1900 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3690 	5.0000 	2.4770 	1.2385 	1.1925 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3700 	5.0000 	2.4780 	1.2390 	1.1951 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3710 	5.0000 	2.4791 	1.2395 	1.1977 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3720 	5.0000 	2.4801 	1.2400 	1.2002 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3730 	5.0000 	2.4811 	1.2406 	1.2028 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3740 	5.0000 	2.4821 	1.2411 	1.2054 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3750 	5.0000 	2.4832 	1.2416 	1.2079 	0.0050 	0.0026 	0.0025 	0.0025 	0.0026
0.3760 	5.0000 	2.4842 	1.2421 	1.2105 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3770 	5.0000 	2.4852 	1.2426 	1.2130 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3780 	5.0000 	2.4862 	1.2431 	1.2155 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3790 	5.0000 	2.4872 	1.2436 	1.2181 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3800 	5.0000 	2.4882 	1.2441 	1.2206 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3810 	5.0000 	2.4893 	1.2446 	1.2232 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3820 	5.0000 	2.4903 	1.2451 	1.2257 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3830 	5.0000 	2.4913 	1.2456 	1.2282 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3840 	5.0000 	2.4923 	1.2461 	1.2307 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3850 	5.0000 	2.4933 	1.2467 	1.2333 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3860 	5.0000 	2.4943 	1.2472 	1.2358 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3870 	5.0000 	2.4953 	1.2477 	1.2383 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3880 	5.0000 	2.4963 	1.2482 	1.2408 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3890 	5.0000 	2.4973 	1.2487 	1.2433 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3900 	5.0000 	2.4983 	1.2492 	1.2458 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3910 	5.0000 	2.4993 	1.2497 	1.2483 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3920 	5.0000 	2.5003 	1.2502 	1.2508 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3930 	5.0000 	2.5013 	1.2507 	1.2533 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3940 	5.0000 	2.5023 	1.2512 	1.2558 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3950 	5.0000 	2.5033 	1.2517 	1.2583 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3960 	5.0000 	2.5043 	1.2522 	1.2608 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3970 	5.0000 	2.5053 	1.2527 	1.2633 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3980 	5.0000 	2.5063 	1.2532 	1.2658 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.3990 	5.0000 	2.5073 	1.2536 	1.2682 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4000 	5.0000 	2.5083 	1.2541 	1.2707 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4010 	5.0000 	2.5093 	1.2546 	1.2732 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4020 	5.0000 	2.5103 	1.2551 	1.2757 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4030 	5.0000 	2.5113 	1.2556 	1.2781 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4040 	5.0000 	2.5122 	1.2561 	1.2806 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4050 	5.0000 	2.5132 	1.2566 	1.2831 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4060 	5.0000 	2.5142 	1.2571 	1.2855 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4070 	5.0000 	2.5152 	1.2576 	1.2880 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4080 	5.0000 	2.5162 	1.2581 	1.2904 	0.0050 	0.0025 	0.0025 	0.0025 	0.0025
0.4090 	5.0000 	2.5172 	1.2586 	1.2929 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4100 	5.0000 	2.5181 	1.2591 	1.2953 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4110 	5.0000 	2.5191 	1.2596 	1.2978 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4120 	5.0000 	2.5201 	1.2600 	1.3002 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4130 	5.0000 	2.5211 	1.2605 	1.3026 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4140 	5.0000 	2.5220 	1.2610 	1.3051 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4150 	5.0000 	2.5230 	1.2615 	1.3075 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4160 	5.0000 	2.5240 	1.2620 	1.3099 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4170 	5.0000 	2.5249 	1.2625 	1.3124 	0.0050 	0.0024 	0.0025 	0.0025 	0.0024
0.4180 	5.0000 	2.5259 	1.2630 	1.3148 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4190 	5.0000 	2.5269 	1.2634 	1.3172 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4200 	5.0000 	2.5279 	1.2639 	1.3196 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4210 	5.0000 	2.5288 	1.2644 	1.3221 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4220 	5.0000 	2.5298 	1.2649 	1.3245 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4230 	5.0000 	2.5307 	1.2654 	1.3269 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4240 	5.0000 	2.5317 	1.2659 	1.3293 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4250 	5.0000 	2.5327 	1.2663 	1.3317 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4260 	5.0000 	2.5336 	1.2668 	1.3341 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4270 	5.0000 	2.5346 	1.2673 	1.3365 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4280 	5.0000 	2.5355 	1.2678 	1.3389 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4290 	5.0000 	2.5365 	1.2683 	1.3413 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4300 	5.0000 	2.5375 	1.2687 	1.3437 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4310 	5.0000 	2.5384 	1.2692 	1.3460 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4320 	5.0000 	2.5394 	1.2697 	1.3484 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4330 	5.0000 	2.5403 	1.2702 	1.3508 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4340 	5.0000 	2.5413 	1.2706 	1.3532 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4350 	5.0000 	2.5422 	1.2711 	1.3556 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4360 	5.0000 	2.5432 	1.2716 	1.3579 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4370 	5.0000 	2.5441 	1.2721 	1.3603 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4380 	5.0000 	2.5451 	1.2725 	1.3627 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4390 	5.0000 	2.5460 	1.2730 	1.3650 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4400 	5.0000 	2.5470 	1.2735 	1.3674 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4410 	5.0000 	2.5479 	1.2739 	1.3697 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4420 	5.0000 	2.5488 	1.2744 	1.3721 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4430 	5.0000 	2.5498 	1.2749 	1.3745 	0.0049 	0.0024 	0.0025 	0.0025 	0.0024
0.4440 	5.0000 	2.5507 	1.2754 	1.3768 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4450 	5.0000 	2.5517 	1.2758 	1.3791 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4460 	5.0000 	2.5526 	1.2763 	1.3815 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4470 	5.0000 	2.5535 	1.2768 	1.3838 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4480 	5.0000 	2.5545 	1.2772 	1.3862 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4490 	5.0000 	2.5554 	1.2777 	1.3885 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4500 	5.0000 	2.5563 	1.2782 	1.3908 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4510 	5.0000 	2.5573 	1.2786 	1.3932 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4520 	5.0000 	2.5582 	1.2791 	1.3955 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4530 	5.0000 	2.5591 	1.2796 	1.3978 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4540 	5.0000 	2.5601 	1.2800 	1.4001 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4550 	5.0000 	2.5610 	1.2805 	1.4025 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4560 	5.0000 	2.5619 	1.2810 	1.4048 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4570 	5.0000 	2.5628 	1.2814 	1.4071 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4580 	5.0000 	2.5638 	1.2819 	1.4094 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4590 	5.0000 	2.5647 	1.2823 	1.4117 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4600 	5.0000 	2.5656 	1.2828 	1.4140 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4610 	5.0000 	2.5665 	1.2833 	1.4163 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4620 	5.0000 	2.5674 	1.2837 	1.4186 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4630 	5.0000 	2.5684 	1.2842 	1.4209 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4640 	5.0000 	2.5693 	1.2846 	1.4232 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4650 	5.0000 	2.5702 	1.2851 	1.4255 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4660 	5.0000 	2.5711 	1.2856 	1.4278 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4670 	5.0000 	2.5720 	1.2860 	1.4301 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4680 	5.0000 	2.5729 	1.2865 	1.4323 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4690 	5.0000 	2.5739 	1.2869 	1.4346 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4700 	5.0000 	2.5748 	1.2874 	1.4369 	0.0049 	0.0023 	0.0026 	0.0026 	0.0023
0.4710 	5.0000 	2.5757 	1.2878 	1.4392 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4720 	5.0000 	2.5766 	1.2883 	1.4415 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4730 	5.0000 	2.5775 	1.2887 	1.4437 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4740 	5.0000 	2.5784 	1.2892 	1.4460 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4750 	5.0000 	2.5793 	1.2896 	1.4482 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4760 	5.0000 	2.5802 	1.2901 	1.4505 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4770 	5.0000 	2.5811 	1.2906 	1.4528 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4780 	5.0000 	2.5820 	1.2910 	1.4550 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4790 	5.0000 	2.5829 	1.2915 	1.4573 	0.0048 	0.0023 	0.0026 	0.0026 	0.0023
0.4800 	5.0000 	2.5838 	1.2919 	1.4595 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4810 	5.0000 	2.5847 	1.2924 	1.4618 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4820 	5.0000 	2.5856 	1.2928 	1.4640 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4830 	5.0000 	2.5865 	1.2933 	1.4663 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4840 	5.0000 	2.5874 	1.2937 	1.4685 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4850 	5.0000 	2.5883 	1.2941 	1.4707 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4860 	5.0000 	2.5892 	1.2946 	1.4730 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4870 	5.0000 	2.5901 	1.2950 	1.4752 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4880 	5.0000 	2.5910 	1.2955 	1.4774 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4890 	5.0000 	2.5919 	1.2959 	1.4797 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4900 	5.0000 	2.5928 	1.2964 	1.4819 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4910 	5.0000 	2.5936 	1.2968 	1.4841 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4920 	5.0000 	2.5945 	1.2973 	1.4863 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4930 	5.0000 	2.5954 	1.2977 	1.4885 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4940 	5.0000 	2.5963 	1.2981 	1.4907 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4950 	5.0000 	2.5972 	1.2986 	1.4930 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4960 	5.0000 	2.5981 	1.2990 	1.4952 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4970 	5.0000 	2.5989 	1.2995 	1.4974 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4980 	5.0000 	2.5998 	1.2999 	1.4996 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.4990 	5.0000 	2.6007 	1.3004 	1.5018 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5000 	5.0000 	2.6016 	1.3008 	1.5040 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5010 	5.0000 	2.6025 	1.3012 	1.5062 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5020 	5.0000 	2.6033 	1.3017 	1.5083 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5030 	5.0000 	2.6042 	1.3021 	1.5105 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5040 	5.0000 	2.6051 	1.3025 	1.5127 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5050 	5.0000 	2.6060 	1.3030 	1.5149 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5060 	5.0000 	2.6068 	1.3034 	1.5171 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5070 	5.0000 	2.6077 	1.3039 	1.5193 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5080 	5.0000 	2.6086 	1.3043 	1.5214 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5090 	5.0000 	2.6094 	1.3047 	1.5236 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5100 	5.0000 	2.6103 	1.3052 	1.5258 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5110 	5.0000 	2.6112 	1.3056 	1.5280 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5120 	5.0000 	2.6120 	1.3060 	1.5301 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5130 	5.0000 	2.6129 	1.3065 	1.5323 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5140 	5.0000 	2.6138 	1.3069 	1.5344 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5150 	5.0000 	2.6146 	1.3073 	1.5366 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5160 	5.0000 	2.6155 	1.3078 	1.5388 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5170 	5.0000 	2.6164 	1.3082 	1.5409 	0.0048 	0.0022 	0.0026 	0.0026 	0.0022
0.5180 	5.0000 	2.6172 	1.3086 	1.5431 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5190 	5.0000 	2.6181 	1.3090 	1.5452 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5200 	5.0000 	2.6189 	1.3095 	1.5473 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5210 	5.0000 	2.6198 	1.3099 	1.5495 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5220 	5.0000 	2.6206 	1.3103 	1.5516 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5230 	5.0000 	2.6215 	1.3108 	1.5538 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5240 	5.0000 	2.6224 	1.3112 	1.5559 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5250 	5.0000 	2.6232 	1.3116 	1.5580 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5260 	5.0000 	2.6241 	1.3120 	1.5602 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5270 	5.0000 	2.6249 	1.3125 	1.5623 	0.0048 	0.0021 	0.0026 	0.0026 	0.0021
0.5280 	5.0000 	2.6258 	1.3129 	1.5644 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5290 	5.0000 	2.6266 	1.3133 	1.5665 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5300 	5.0000 	2.6275 	1.3137 	1.5686 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5310 	5.0000 	2.6283 	1.3142 	1.5708 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5320 	5.0000 	2.6292 	1.3146 	1.5729 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5330 	5.0000 	2.6300 	1.3150 	1.5750 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5340 	5.0000 	2.6308 	1.3154 	1.5771 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5350 	5.0000 	2.6317 	1.3158 	1.5792 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5360 	5.0000 	2.6325 	1.3163 	1.5813 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5370 	5.0000 	2.6334 	1.3167 	1.5834 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5380 	5.0000 	2.6342 	1.3171 	1.5855 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5390 	5.0000 	2.6350 	1.3175 	1.5876 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5400 	5.0000 	2.6359 	1.3179 	1.5897 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5410 	5.0000 	2.6367 	1.3184 	1.5918 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5420 	5.0000 	2.6376 	1.3188 	1.5939 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5430 	5.0000 	2.6384 	1.3192 	1.5960 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5440 	5.0000 	2.6392 	1.3196 	1.5980 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5450 	5.0000 	2.6401 	1.3200 	1.6001 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5460 	5.0000 	2.6409 	1.3204 	1.6022 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5470 	5.0000 	2.6417 	1.3209 	1.6043 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5480 	5.0000 	2.6425 	1.3213 	1.6064 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5490 	5.0000 	2.6434 	1.3217 	1.6084 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5500 	5.0000 	2.6442 	1.3221 	1.6105 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5510 	5.0000 	2.6450 	1.3225 	1.6126 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5520 	5.0000 	2.6459 	1.3229 	1.6146 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5530 	5.0000 	2.6467 	1.3233 	1.6167 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5540 	5.0000 	2.6475 	1.3237 	1.6187 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5550 	5.0000 	2.6483 	1.3242 	1.6208 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5560 	5.0000 	2.6491 	1.3246 	1.6229 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5570 	5.0000 	2.6500 	1.3250 	1.6249 	0.0047 	0.0021 	0.0026 	0.0026 	0.0021
0.5580 	5.0000 	2.6508 	1.3254 	1.6270 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5590 	5.0000 	2.6516 	1.3258 	1.6290 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5600 	5.0000 	2.6524 	1.3262 	1.6310 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5610 	5.0000 	2.6532 	1.3266 	1.6331 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5620 	5.0000 	2.6541 	1.3270 	1.6351 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5630 	5.0000 	2.6549 	1.3274 	1.6372 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5640 	5.0000 	2.6557 	1.3278 	1.6392 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5650 	5.0000 	2.6565 	1.3282 	1.6412 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5660 	5.0000 	2.6573 	1.3287 	1.6433 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5670 	5.0000 	2.6581 	1.3291 	1.6453 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5680 	5.0000 	2.6589 	1.3295 	1.6473 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
0.5690 	5.0000 	2.6597 	1.3299 	1.6493 	0.0047 	0.0020 	0.0027 	0.0027 	0.0020
